MolName,Density,SMILES
XUGYIK,1.2691,O=C(NC1CCCCC1)C1c2ccccc2-c2ccccc2N1C(=O)c1cc2ccccc2o1
XUGYUV,1.2817,Cc1ccc(-c2[nH]nc(-c3ccccc3)c2O)cc1
XUHBEH,1.2599,COc1cccc(/N=C/Nc2cccc(OC)c2)c1
XUHCUZ,1.2246,COc1ccc(CN2C(=O)C3c4cccc(C)c4C2CC3(C)O)cc1
XUHDOV,1.236,N#CC1(c2ccccc2)CCC2OC2CC1
XUHDOW,1.3555,Cc1cc(/C=N/OCCO/N=C/c2c(O)ccc3ccccc23)c(O)c(/C=N/OCCO/N=C/c2c(O)ccc3ccccc23)c1
XUHDUB,1.2235,N#CC1(c2ccccc2)CCC2OC2CC1
XUHHAL,1.096,CC(C)(C)c1cc(CC2CCCCN3CCCN=C23)c(O)c(C(C)(C)C)c1
XUHLER,1.1654,CCC1OC(C)(C)OC1(C(N)=O)C(C#Cc1ccccc1)OCc1ccccc1
XUHQUM,1.3575,CCOC(=O)C1=C2C=Cc3cccc4c3N2C(C(=O)OCC)(CO4)C1
XUHRIB,1.192,CC(c1ccccc1)N1C2CCC(C2)C1C(O)c1cccc2ccccc12
XUHTUS,1.1696,CCn1cc(C(=O)/C=C/c2c(C)cc(C)cc2C)c2ccccc21
XUHVAA,1.2918,CCn1cc(C(=O)/C=C/c2ccco2)c2ccccc21
XUHXUV,1.3258,CCOC(=O)Cn1nnnc1-c1ccccn1
XUHZAD,1.3741,O=C([O-])CN/C(NCCO)=[NH+]/CCO
XUHZEF,1.4742,C#CC1(O)C(CO)OC(n2ccc(N)nc2=O)C1O
XUHZIL,1.3562,NC(N)=[NH+][C@@H](C(=O)[O-])c1ccccc1
XUJGUH,1.286,CCn1cc(C(=O)/C=C/c2ccc(OC)cc2)c2ccccc21
XUJHIW,1.3157,Cc1[nH]c(-c2nc3ccccc3[nH]2)c(C)c1C(=O)NCc1ccccc1
XUJMEV,1.1693,CCOC(=O)C1=CC(c2ccccc2)N2C(OC3Cc4cccc(C(C)C)c4C32)C1CC
XUJNEX,1.2939,CCN1C(=O)C2C(C1=O)C(C(=O)c1ccc(C)cc1)N1c3ccc4cccnc4c3C=CC21
XUJQEY,1.2636,CC1(C)OC2C(O)C3CON(Cc4ccccc4)C3C2O1
XUJQIC,1.3379,CC1(C)OC2C(O)C3CONC3C2O1
XUJQOI,1.273,CC1(C)OC2C(O)C3CC(C2O1)N(Cc1ccccc1)O3
XUJSON,1.3003,Cc1c(-c2nn(-c3ccccc3)cc2/C=C/C(=O)c2ccccc2)nnn1-c1ccccc1
XUJTEE,1.2797,Oc1ccc(CN(Cc2ccccn2)Cc2ccccn2)c2cccnc12
XUJZOS,1.1825,ON1CC(OCc2ccccc2)C(OCc2ccccc2)C(OCc2ccccc2)C1COCc1ccccc1
XUKCAH,1.1375,CC(C)(C)C(=O)N1CCCCCCCC1=O
XUKDEN01,1.3242,[NH3+]C(C(=O)[O-])c1ccc(O)cc1
XUKDOX,1.2701,Cc1ccc2c(c1)CN1c3ccc(C)cc3CN2C12OC(=O)c1ccccc12
XUKFOA,1.3116,CCOC(=O)C12C(=O)Oc3ccccc3C1C1(OC2c2ccc(C)cc2)C(=O)N(C)c2ccccc21
XUKFUF,1.3473,CC(C)n1c2c(c3c1-c1ccccc1C3=O)C(=O)CCC2
XUKKOE,1.1988,CC(C)(C)OC(=O)N1CC2CC2(C(=O)O)C1
XUKLUL,1.3908,COC(=O)C([N-][N+]#N)C(OC(C)=O)C1OC(OC)C2OCC(OC(C)=O)C21OC(C)=O
XUKMAS,1.3936,COC(=O)C([N-][N+]#N)C1OC(OC)C2OCC(OC(C)=O)C2(OC(C)=O)C1OC(C)=O
XUKRUT,1.3497,COC(=O)C1=CN(C)c2ccccc2C1C(=O)OC
XUKSAA,1.4267,COC(=O)c1cn2c(c1C(=O)OC)c(C(=O)OC)c(C(=O)OC)c1ccccc12
XUKXEG,1.1978,CC1(C)CC(=O)C2=C(C1)N(NC(=O)c1ccccc1O)C1=C(C2)C(=O)CC(C)(C)C1
XUKXOS,1.2476,COC(=O)/C=C/C(/C=C/C(=O)OC)=C1OC(c2ccccc2)=NC12CCCCC2
XUKXOT,1.2111,N#CC(C#N)=Cc1cc(-c2ccc(OCCCCN3CCOCC3)cc2)c(C=C(C#N)C#N)cc1-c1ccc(OCCCCN2CCOCC2)cc1
XULDIU,1.2772,CCc1ccc(-c2cc(=O)c3ccccc3[nH]2)cc1
XULHIV,1.3521,CC1(C)OC(C(N)=O)C(C(N)=O)O1
XULHIX,1.1797,CC1(c2ccccc2)CC(c2ccccc2)C=C(C(=O)NCc2ccccc2)O1
XULHOB,1.2015,CC1(C)OC(C2CN(c3ccccc3)C(C)(C)O2)CN1c1ccccc1
XULHUJ,1.3766,COC(=O)c1ccccc1NC(=O)Nc1ccccc1C(=O)OC
XULMIA,1.5308,CCOC(=O)c1c2[nH]c3ccccc3nc-2oc(=O)c1=O
XULNUQ,1.0775,CC(C)C(CO)/N=C/c1ccccc1O
XULPAY,1.0307,CC(/N=C/c1cc(C(C)(C)C)cc(C(C)(C)C)c1O)c1ccccc1
XULQAZ,1.2544,CC(C)C(CO)/N=C/c1cc([N+](=O)[O-])ccc1O
XULSOO,1.3119,CC1=C/C(=C/Nc2ccccc2O)C(=O)C=C1
XULSUU,1.3712,COc1cccc(C2OC(=O)C34c5ccccc5NC(=O)C23CCN4C)c1OC
XULXEH,1.148,CCC(C)C(NC(=O)/C(=C/c1ccccc1)NC(=O)C(CC(C)C)NC(=O)OC(C)(C)C)C(=O)N/C(=C\c1ccccc1)C(=O)NC(C(=O)OC)C(C)CC
XULYUA,1.3312,COC(=O)C1=C(C(=O)OC)C2(C(=O)N(Cc3ccccc3)c3ccccc32)N2CCCC12
XUMBAL,1.3182,CC(c1ccccc1)N1C(=O)CC2OC(=O)CC21
XUMBEP,1.2928,CC(c1ccccc1)N1C(=O)CC2OC(=O)CC21
XUMBUF,1.2101,CC(c1ccccc1)N1CCC2OC(=O)CC21
XUMCEN,1.2912,CC(C)C1C(=O)N2CCc3c([nH]c4ccccc34)C2(Cc2ccccc2)C(=O)N1C
XUMCEQ,1.2944,O=C1CC2C(CC(=O)N2Cc2ccccc2)O1
XUMCIT,1.2914,CCCn1c(C)c(C(=O)OCC)c2c(C#N)c(O)c3ccccc3c21
XUMCOA,1.3519,COc1ccc(CN2C(=O)CC3OC(=O)CC32)cc1
XUMCUG,1.4834,O=C1CC2OC(=O)CC2N1
XUMFIU,1.2032,COc1c(C)c(OC)c(OC)c2c1CC1C(C#N)N(C)CC2N1C
XUMPOK,1.1382,CCC(C)C(NC(=O)/C(=C/c1ccccc1)NC(=O)/C(=C/c1ccccc1)NC(=O)C(CC(C)C)NC(=O)OC(C)(C)C)C(=O)OC
XUMQEE,1.2817,N#Cc1ccc(-c2ccc(Nc3ccccc3)c(C(N)=O)c2)cc1
XUMRIH,1.3982,C/C(Cc1ccccc1)=N\Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
XUMRON,1.4032,CC(/C=N/Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccccc1
XUMRUT,1.3974,Cc1ccc(C/C=N/Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1
XUMSAZ,1.262,C=CC1O/C(=N\O)C2OC(C)(C)OC12
XUMSED,1.3222,CC(=O)OC1C2CON=C2C2OC(C)(C)OC21
XUMSIH,1.1771,C=CC(OC(C)=O)C1OC(C)(C)OC1/C=N/NC(=O)OC(C)(C)C
XUMVEG,1.381,CC(=O)Nc1cccnc1-c1ccoc1
XUMVIK,1.2342,CC(=O)N/C(C#N)=C1/C=CCC1(C)C#N
XUMWEH,1.4491,COC(=O)C1CC2(N=NCC2C#N)C(=O)O1
XUMWIL,1.5281,COC(=O)C1CC2(N=NCC2C#N)C(=O)O1
XUMWOR,1.288,COC(=O)C1CC2(ON=C(c3c(C)cc(C)cc3C)C2C#N)C(=O)O1
XUMXAE,1.4537,CN1CCn2c1nn1c(=O)c3c(nc21)CCC3
XUMYOV,1.2161,CCCOc1c(/C=C/C(=O)/C=C(O)/C=C/c2cc3c4c(c2OCCC)CCCN4CCC3)cc2c3c1CCCN3CCC2
XUMZOX,1.3966,COC(=O)c1ccccc1C(=O)c1c2c(c3n1CCC3)C(=O)c1ccccc1C2=O
XUMZUD,1.2314,O=[N+]([O-])/C(=C/C=C/c1ccccc1)c1ccccc1
XUNBUE,1.2605,O=C(Nc1ccccc1)C1Cc2ccccc2CN1
XUNCOB,1.2366,O=C1NCCCCCCCCNC(=O)c2ccc1cc2
XUNDAO,1.2851,O=C(c1ccccn1)N1C(c2ccccc2)=Cc2cccc3cccc1c23
XUNKEY,1.2097,[O-]c1ccccc1CN1CCNCCN(Cc2ccccc2O)CC[NH2+]CC1
XUNSOR,1.2949,Cc1c(/N=C/c2cnc3ccccc3c2)c(=O)n(-c2ccccc2)n1C
XUNZAI,1.2446,c1ccc(N(c2ccccc2)c2ccccc2-c2cccc(-c3nnc(-c4cccc(-c5ccccc5N(c5ccccc5)c5ccccc5)c4)o3)c2)cc1
XUPPON,1.5469,O=C([O-])C[NH2+]CC(=O)C(O)C(O)CO
XUPVAF,1.3031,Cc1ccccc1-c1c2n(c(=O)[nH]c1=O)CCCC2
XUPVEJ,1.3039,Cc1cccc(-c2c3n(c(=O)[nH]c2=O)CCCC3)c1
XUPWOW,1.2277,CCOC(=O)C12N3Cc4c(NC(=O)Nc5cccc6ccccc56)ccc(OC)c4CN1C(=O)N1Cc4c(OC)ccc(NC(=O)Nc5cccc6ccccc56)c4CN(C3=O)C12C(=O)OCC
XUPYIR,1.2826,COc1ccc(C2=NOC3(C(=O)N(c4ccccc4)C(=O)c4ccccc43)C2c2ccc(OC)cc2)cc1
XUQBOB,1.4565,O=C1C=C(Nc2ccccc2O)C(=O)c2ccccc21
XUQGEW,1.2927,CN(C)/C(=C/C=C(\C#N)C(N)=O)c1ccco1
XUQHOJ,1.3631,c1ccc2c(c1)COc1ncc3ccccc3c1-2
XUQMUR,1.3537,CC1C2CC/C(=N\Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])C2C2C1CCC21CC1
XUQMUT,1.2312,COC(=O)C/C(C(=O)OC)=[N+](\[O-])C(COCc1ccccc1)C(C)C
XUQNAY,1.2934,CC1=C2C(C/C1=N\Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(C)C1CCC(C)(C)C21
XUQPEH,1.1107,COc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(OC)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1
XUQREI,1.2679,O=c1oc2ccccc2c2c1C(c1ccccc1)C1CCN(Cc3ccccc3)C1O2
XUQSUY,1.4375,Cc1ccc2c3c(ccc2c1)C(=O)c1c(ccc2c1NC1CC2OC(C)C1O)C3=O
XUQTEJ,1.3582,O=C1c2ccccc2-c2c(-c3ccccc3)[nH]c(=O)c3cccc1c23
XUQTUZ,1.2805,CC(=O)C(C(=O)c1ccccc1)C(C[N+](=O)[O-])c1ccccc1
XUQWUC,1.3145,CCN1C(=O)C2C(C1=O)C13CCCCC1=CC2(NC(=O)c1ccccc1)C1C(=O)N(CC)C(=O)C13
XUQXUF,1.2024,CC(C)(C)OC(=O)C12Cc3ccccc3C1(C#Cc1ccccc1)NCCO2
XUQYAM,1.2821,COC(=O)c1ccc(C#Cc2ccc(N)cc2)cc1
XUQYIU,1.2881,CC(=O)N1N=C(c2cccc(O)c2)CC1c1c2ccccc2cc2ccccc12
XUQZIT,1.1357,CC(C)N(C(=O)NC(C)(C)C)C(=O)c1ccccc1
XURBOC,1.145,CC(C)(C)C1=CC(=C/C=C2\C(=O)ON=C2c2ccccc2)C=C(C(C)(C)C)O1
XURBUI,1.1015,CC(C)(C)C1=CC(=C/C=C/C=C(\C#N)C(=C(C#N)C#N)c2ccccc2)C=C(C(C)(C)C)O1
XURGUN,1.248,Cc1[nH]c2ccccc2c1C1c2ccccc2Oc2ccccc21
XURHEX,1.3432,COc1cc2c(cc1OC)C(C1c3cc(OC)c(OC)cc3CCN1C(=O)Nc1ccccc1)N(C(=O)Nc1ccccc1)CC2
XURHEY,1.3931,CC12CCC(=O)CC1CCCCC2OC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
XURHIC,1.2063,c1ccc(/N=C(/N2CCOCC2)n2c(-c3ccccc3)cc3ccccc32)cc1
XURHOK,1.2056,CC(=O)N1N=C(c2cccc(O)c2)CC1c1c2ccccc2cc2ccccc12
XURJOJ,1.2283,CC(C)(C)OC(=O)N1CCC2c3ccccc3OC2C1
XURLII,1.3571,COc1ccc(C2C(C#N)=C(N)N3C(=O)N(C)C(=O)C23)cc1OC
XURLOO,1.352,Cc1ccc(C2C(C#N)=C(N)N3C(=O)N(C)C(=O)C23)cc1
XURWAI,1.2898,CC(=O)C1=NN(c2ccc(C)cc2)C(=O)c2ccccc2N1
XURZAL,1.2553,Cc1ccc(N2CC3CC(=O)C=CC3(O)C2)cc1
XUSFEZ,1.2029,CC(=O)/C=C/C1=CCC2C(CC1C)OC(=O)C2CN1CCOCC1
XUSQUX,1.2172,CC1(C)CC2=C(C1=O)C1(C)CCCC1(C)C2OC(=O)c1ccc([N+](=O)[O-])cc1
XUSSUB,1.3187,CO/N=C1\OCC(OC(C)=O)c2ccccc21
XUSTAI,1.3552,CC(=O)OC1CO/C(=N\NC(=O)c2ccccc2)c2ccccc21
XUSTIQ,1.212,CCCC1O/C(=N\OC)c2ccccc2C1OC(C)=O
XUSTOW,1.3185,CC(=O)OC1c2ccccc2/C(=N/N2C(=O)c3ccccc3C2=O)OC1C(C)C
XUSTUC,1.3013,CO/N=C1\OC(C)C(OC(C)=O)c2ccccc21
XUSTUD,1.3052,C#CCOc1ccc(C(=O)/C=C/c2c(C)nn(-c3ccccc3)c2Oc2ccc3ccccc3c2)cc1
XUSVAL,1.254,Cc1ccccc1Oc1c(/C=C/C(=O)c2ccc([N-][N+]#N)cc2)c(C)nn1-c1ccccc1
XUSVEM,1.3157,CCCCCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O
XUSVIT,1.3223,Cc1nn(-c2ccccc2)c(Oc2ccc3ccccc3c2)c1/C=C/C(=O)c1ccc([N-][N+]#N)cc1
XUSVUC,1.3707,COC(=O)C1C2c3ccccc3CCN2N(C(=O)OC)C1C(=O)OC
XUTCOE,1.2665,CC1=NN(c2ccccc2)C(=O)/C1=C(\N/N=C/c1ccccc1O)c1ccccc1
XUTKOM,1.2281,COC(=O)C1CCCC2N(C(=O)OC(C)(C)C)CC(NC(=O)OC(C)(C)C)C(=O)N12
XUTWEQ,1.3611,C=CC1C(OC(=O)c2ccc([N+](=O)[O-])cc2)C=CC(=O)C1C
XUTYAN,1.3292,CC/C(=N\N=C(C)C)c1c(O)c2ccccc2oc1=O
XUTYAO,1.3527,C=CC1C(C)C(=O)C2OC2C1OC(=O)c1ccc([N+](=O)[O-])cc1
XUTZAQ,1.2426,O=C1C(CCCCCN2C(=O)c3ccccc3C2=O)CCN1Cc1ccccc1
XUVCEY,1.315,CC1(C)C(=O)C=C(c2ccccc2)C(=O)N1O
XUVFOM,1.3569,O=C1NC2(CCCCO2)CO1
XUVFUS,1.341,Cc1ccc2c(c1)COC(=O)N2
XUVQAJ,1.3839,O=c1c2ccccc2nc2n1-c1ccccc1CO/C=C\2
XUVQUC,1.3232,N#CC1=C(N)OC2=C(C(=O)CCC2)C1c1cccc(C#N)c1
XUVRUD,1.2903,COC(=O)C1=CC2CCCC(N(C)C)(O2)C1C(=O)OC
XUVSAK,1.2744,COC(=O)C1CC2CCCC(N(C)C)(O2)C1C(=O)OC
XUWCEX,1.4514,O=[N+]([O-])c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1
XUWDIF,1.2054,CCCCCCc1ccc(NC(=O)c2cc3ccc(N(CC)CC)cc3oc2=O)cc1
XUWGUU,1.1582,CN(C)C(=O)C1CC1c1ccccc1
XUWMOR,1.3336,COC(=O)C1CC2CC(O)C(O)CC2N1C(=O)OCc1ccccc1
XUWMUX,1.2496,COC(=O)C1CC2CC(O)C(O)CC2N1C(=O)OC(C)(C)C
XUWNAE,1.1751,CC(=O)NCCC1=CCN(/C(=N/C(=O)OC(C)(C)C)NC(=O)OC(C)(C)C)C1
XUWXOF,1.1808,CN(C)Cc1c(O)ccc2ccccc12
XUWYEV,1.3233,O=C(c1ccccc1)c1cn(Cc2ccccc2)nn1
XUXFAZ,1.2435,C=CC(=O)NC1COC(OCC)OC1
XUXYIZ,1.364,O=C(N/N=C/c1ccccn1)c1cccnc1-c1ncccc1C(=O)N/N=C/c1ccccn1
XUYCUQ,1.2698,CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)C2c1ccco1
XUYHOO01,1.2639,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
XUYNAI,1.3841,NC(=O)c1cn(Cc2ccccc2)cc1C=O
XUYQIT,1.3679,COc1ccc(C(=O)C2C(=O)Nc3ccccc3C3=C2C(=O)c2ccccc2C3=O)cc1
XUYRIU,1.1689,Cc1ccc2c(c1)C(C1=C([O-])c3ccccc3C1=O)(C(c1ccc([N+](=O)[O-])cc1)[n+]1ccccc1)C(=O)N2
XUYVES,1.3308,COC(=O)C1CC2CCCN2C12C(=O)c1cccc3cccc2c13
XUYXEX,1.3223,COC(=O)C1(C(=O)Nc2ccccc2)CC1c1cc(OC)c(OC)c(OC)c1
XUYYIC,1.2124,CCCCCCCCCCOc1ccc(/C(C)=N/N=C(\C)c2ccc([N+](=O)[O-])cc2)cc1
XUZHIJ,1.1985,Cc1ccc(O)c(C(=O)NCC2(C)CC(O)CC(C)(C)C2)c1
XUZHUV,1.1894,Cc1ccc(O)c(C(=O)NCC2(C)CC(O)CC(C)(C)C2)c1
XUZJUX01,1.2988,C/C(=N\O)c1ccco1
XUZNAI,1.2043,Cn1c(C2=NC(C)(C)C(C)(C)[N+]2=O)nc2ccccc21
XUZPOA,1.2814,CN1C(=O)N(C)C(=O)C2(C1=O)C(c1ccc(-c3ccccc3)cc1)C2(C#N)C(=O)c1ccc(C(C)(C)C)cc1
XUZPUG,1.282,CC1=NN(c2ccccc2)C(=O)C12C(c1ccccc1)C2(C#N)C(=O)c1ccccc1
XUZTIW,1.154,CC(NC1C(=O)NCC1(C)C)c1ccccc1
XYANAC03,1.2767,Cc1cccc(Nc2ccccc2C(=O)O)c1C
XYFCYT10,1.5153,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1
XZBCNO10,1.4226,O=C(O)C1CCCC2COC(=O)N21
XZBTZO,1.6278,O=c1on[n+]2c3ccccc3[n-]nc1-2
XZCDEC,1.2831,O=C1CC2(c3ccccc3)CC(=O)N3CCN1C32c1ccccc1
XZHEIO,1.5468,Cn1c(=O)n2n(c1=O)C1C=CC2C23CC12C1C=CC3C2C(=O)OC(=O)C21
YABBIM,1.2156,COC(=O)C1C(c2ccccc2)=NOC1C1N(C)C(c2ccccc2)C(c2ccccc2)N1C
YABCAI,1.2365,C=C1CN=C(c2ccccc2)C=C(c2ccccc2)O1
YABCUA,1.228,CC1C2OC(C)(C)OC2C2CC(Oc3ccccc3)ON12
YABDEK,1.2745,COc1ccc2c(c1)CCc1c-2cnc2c1C=CC2(C)O
YABDIO,1.2786,CC(C)/N=C1\C(=O)NC(CO)Cc2c[nH]c3cccc1c23
YABFOX,1.3289,CCn1c(/C=C/c2ccc(/N=N/c3ccc(N(CCOC(C)=O)CCOC(C)=O)cc3)cc2)nc2ccc([N+](=O)[O-])cc21
YABLES,1.4095,COC(=O)C1=c2ccn3c4ccccc4c(n2-3)=C(C(=O)OC)C(C(=O)OC)C1C(=O)OC
YABLOC,1.3321,O=C1CCC(=O)NCCOCCOCCN1
YABMIY,1.3008,CC1CC23OCC(c4ccccc4)N2C(=O)CC3C1C[N+](=O)[O-]
YABMOE,1.3329,CC1CC23OCC(c4ccccc4)N2C(=O)CC3C1C[N+](=O)[O-]
YABRAU,1.2847,CC1(C)OC2C3C/C(=N\O)C(C3)C2O1
YABREY,1.2959,CC1(C)OC2C3CC(=O)NC(C3)C2O1
YABRUO,1.3975,O=C1Cc2cccc3[nH]cc(c23)CC(CO)N1
YABSAV,1.4036,O=C1NCCc2c[nH]c3cccc(c23)C1=O
YABSID,1.4414,COC(=O)C1Cc2c[nH]c3cccc(c23)C(OC)C(=O)N1
YABSOJ,1.3903,COC(=O)C1Cc2c([nH]c3ccccc23)CC(=O)N1
YABTEA,1.6551,O=C(O)c1cccc2c1Oc1cccc([N+](=O)[O-])c1O2
YABVUT,1.1422,COC(=O)C(Nc1ccccc1)(c1ccccc1)C1C=C(C)C2CC1C2(C)C
YABWAA,1.1832,COC(=O)C(Nc1ccccc1)(c1ccccc1)C1C=C(C)CCC1
YABWEE,1.1718,C/C=C/C(C)C(Nc1ccccc1)(C(=O)OC)c1ccccc1
YABWON,1.5797,O=C(O)C[n+]1cccc(C(=O)[O-])c1
YACBOU,1.3178,COC(=O)/C=C(\C(=O)OC)N(C(=O)c1ccccc1)n1cc(C(=O)OC)c(C(=O)OC)c1-c1ccccc1
YACGAK01,1.4068,N#CC(C#N)=C1OCCO1
YACLOD,1.6766,O=c1oc2ccccc2n1-c1c([N+](=O)[O-])cc([N+](=O)[O-])c2[n-]o[n+](=O)c12
YACQEZ,1.344,COC(=O)C1=CC2CC(C(C)=O)C1N(C(=O)OC)C2
YACQUO,1.3231,COC(=O)C1=C(C(=O)OC)/C(=C/NC(C)C)OC1=O
YACVUU,1.1273,COC(=O)C(C)(C)NC(=O)C1(NC(=O)C(C)(C)NC(=O)OC(C)(C)C)CCCCCCC1
YADCEL,1.2349,O=C(CN1CCCCC1)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CN3CCCCC3)cc1C2=O
YADCUE,1.2796,CN1C(=O)/C(=C2\Nc3ccccc3C2(C)c2c[nH]c3ccccc23)c2ccccc21
YADDUC,1.357,COC(=O)c1cc(OC)c2c(C(=O)c3ccc(OC)cc3)ccc(OC)c2n1
YADGOC,1.2868,CC1=C2c3ccccc3C(=O)N2C(C(C)C)C(=O)N1Cc1ccccc1
YADHAP,1.1501,CC(NC(=O)OC(C)(C)C)C(=O)C1=CN2C(=O)C(NC(=O)OCc3ccccc3)C(C(C)C)N2C1c1ccc([N+](=O)[O-])cc1
YADHET,1.2092,CC(NC(=O)OC(C)(C)C)C(=O)C1=CN2C(=O)CC(c3ccccc3)N2C1c1ccc([N+](=O)[O-])cc1
YADHIX,1.2243,CC(NC(=O)OC(C)(C)C)C(=O)C1=CN2C(=O)CC(c3ccccc3)N2C1c1ccc([N+](=O)[O-])cc1
YADHUI,1.2357,Nc1cccc2c1CC(N1CCN(c3ccccc3)CC1)C(O)C2
YADRIH,1.1142,C#CCN(C(C)=O)C(CCC)C(=O)Nc1c(C)cccc1C
YADRON,1.1653,CCCC1C(=O)N(c2c(C)cccc2C)C(C)=CN1C(C)=O
YADRUT,1.2723,CC1=C2c3ccccc3C(=O)N2C(C)C(=O)N1c1c(C)cccc1C
YAFDIT,1.2956,CCOC(=O)C(Cc1ccc(-c2ccc(CC(C(=O)OCC)(C(=O)OCC)C(=O)OCC)cn2)nc1)(C(=O)OCC)C(=O)OCC
YAFDUF,1.3719,COc1cc2nc(c1)CC(=O)Cc1cc(OC)cc(n1)CC(=O)C2
YAFFIX,1.299,COC(=O)c1c(-c2ccccc2)[nH]c(-c2cccc3ccccc23)c1-c1ccccc1
YAFHAO,1.0304,Cc1cc(C)c(C2=NOC3(C2)C(c2ccccc2)=NN(C(=O)c2ccccc2)C32CC(c3c(C)cc(C)cc3C)=NO2)c(C)c1
YAFJOE,1.2099,COc1ccccc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1
YAFKEV,1.2055,CC(C)Oc1cccc(-n2c(C(C)Cc3c[nH]c4ccccc34)nc3ccccc3c2=O)c1
YAFKIA,1.2495,CN(C)C(=O)Oc1cc2ccc1CCc1ccc(cc1)CC2
YAFKIZ,1.2356,CC(C)Oc1cccc(-n2c(CCc3c[nH]c4ccccc34)nc3ccccc3c2=O)c1
YAFMEY,1.3685,COc1ccc(Oc2ccc(C(=O)ON3C(=O)CCC3=O)cc2)cc1
YAFQEC01,1.4244,Cc1cn(C2CC(O)C(C)(CO)O2)c(=O)[nH]c1=O
YAFSOP,1.3994,COC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1ccccc1[N+](=O)[O-]
YAFVAE,1.306,CCOC(=O)/C(C#N)=C/c1ccc(OC)cc1OC
YAFXOU,1.2489,CCOC(=O)c1c(C)cn2c(nc3ccccc32)c1-c1ccccc1
YAFYOW,1.3569,CC12Oc3ccccc3C(=O)N1c1ccccc1C2=O
YAFYUC,1.3018,C=C1c2ccccc2N2C(=O)c3ccccc3OC12c1ccccc1
YAGBAM,1.2627,COc1ccc(/C=C/C2CCC3CC(c4ccccc4)=[N+]([O-])C23)cc1
YAGBEP,1.498,O=C(/C=C/c1ccco1)ON1C(=O)CCC1=O
YAGBIT,1.3356,COc1cc(C(=O)Nc2ccc(O)cc2)cc(OC)c1OC
YAGHIZ,1.3806,O=C1c2cccnc2C(=O)N1Cc1ccccc1
YAGKEX,1.3417,COC(=O)Cc1ccccc1OCc1nc(-c2ccccc2)no1
YAGLIC,1.3665,COc1ccc(N2CC(=O)N(c3ccc(OC)cc3)CC2=O)cc1
YAGMIE,1.1278,CC(=O)N(C)C(C)C1CCC2C3CC=C4CC(N(C)C)CCC4(C)C3CCC21C
YAGPAZ,1.2768,C/C(=C1\C(=O)Nc2ccccc21)c1ccccc1
YAGQOM,1.5179,O=C1NC(CO)C(O)C(O)C1O
YAGQUS,1.5851,O=C1NC(CO)C(O)C(O)C1O
YAGSAC,1.4658,CC(=O)OCC1OC(n2cc(C=O)c(=O)[nH]c2=O)CC1OC(C)=O
YAGSOQ,1.3811,COC(=O)C1=C(NC(C)(C)C)Oc2c(c(=O)oc3ccccc23)C1C(=O)OC
YAGTIL,1.4207,COc1ccc(/C=N/NC(=O)c2cccc([N+](=O)[O-])c2)c(O)c1
YAGWAG,1.3036,CCOc1cccc(/C=N/NC(=O)Nc2ccccc2)c1O
YAGWIP,1.2547,COC(=O)c1c(-c2ccccc2)[nH]c(-c2ccccc2)c1C(=O)OC
YAGXIP,1.2621,CC12CCC3OC3(C)C(O)CC3C(CN4CCN(c5ccccc5)CC4)C(=O)OC3C1O2
YAGYAI,1.4192,COc1cc(/C=N/NC(=O)c2ccc(O)cc2)cc(OC)c1OC
YAGYOU,1.3926,O=[N+]1ON=C2C1=C(c1ccccc1)N=[NH+]C2c1ccccc1
YAGYUC,1.1898,N#Cc1ccc(OCCC2=CCC=CC2)cc1C#N
YAGZEN,1.2203,CCOC(=O)C1=C(C)NC(=O)N(C=C(C)C)[C@@H]1c1ccccc1
YAGZUD,1.2125,O=C1N(Cc2ccccc2)c2ccccc2C1(Cc1ccccc1)Cc1ccccc1
YAHBUG,1.2378,CC12CCC3OC3(C)C(O)CC3C(CN4CCCCC4)C(=O)OC3C1O2
YAHDEQ,1.6051,O=C1NC(CO)C(O)C(O)C1O
YAHDIW,1.3284,O=[N+]([O-])c1cccc(NCc2ccccc2)c1
YAHHAQ,1.6405,O=C1NC(CO)C(O)C(O)C1O
YAHHEW,1.301,CCOC(=O)c1cc(C(=O)c2ccccc2)n2ccccc12
YAHJOH,1.634,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-]
